Element 1: (1, (3, 3), ['%', '%', '.', '.'], [(5, 9), (8, 1), (14, 8)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 3))
Element 2: (1, (4, 3), ['', '.', '.', '.'], [(6, 9), (9, 1), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '%', '.', '.'], [(7, 9), (10, 1), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', '.', '.'], [(8, 9), (11, 1), (14, 9)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', '.', '.'], [(9, 9), (12, 1), (13, 9)], [False, False, False, False], 90, False, [False, True, True, True], 165, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', '.', '.'], [(10, 9), (13, 1), (13, 8)], [False, False, False, False], 88, False, [False, True, True, True], 1194, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '.', '.', 'F'], [(11, 9), (14, 1), (13, 7)], [False, False, False, False], 86, False, [False, True, True, False], 2223, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '.', 'F', 'F'], [(11, 8), (13, 1), (14, 7)], [False, False, False, False], 84, False, [False, True, False, False], 4232, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', 'F', '.'], [(11, 7), (13, 2), (15, 7)], [False, True, False, False], 82, False, [False, False, False, True], 6251, 'North', (11, 4))
Element 10: (1, (11, 4), ['F', '', 'F', '.'], [(11, 6), (13, 3), (15, 6)], [False, False, False, False], 80, False, [False, False, False, True], 8270, 'North', (11, 5))
Element 11: (1, (11, 5), ['F', '', '', '.'], [(10, 6), (14, 3), (15, 5)], [False, False, False, False], 78, False, [False, False, False, True], 10289, 'West', (10, 5))
Element 12: (1, (10, 5), ['.', 'F', '', ''], [(10, 7), (15, 3), (15, 4)], [False, False, False, False], 76, False, [True, False, False, False], 12308, 'South', (10, 4))
Element 13: #1#
