Element 1: (2, (5, 8), ['', '%', '%', '.'], [(9, 6), (4, 9), (11, 2)], [False, True, True, False], 98, False, [False, False, False, True], 9, 'East', (6, 8))
Element 2: (2, (6, 8), ['', '.', '.', '.'], [(10, 6), (4, 10), (11, 1)], [False, False, False, False], 96, False, [False, True, True, True], 1028, 'East', (7, 8))
Element 3: (2, (7, 8), ['', '%', '%', '.'], [(11, 6), (3, 10), (12, 1)], [False, True, True, False], 94, False, [False, False, False, True], 1067, 'East', (8, 8))
Element 4: (2, (8, 8), ['', '%', '%', '.'], [(10, 6), (2, 10), (13, 1)], [False, True, True, False], 92, False, [False, False, False, True], 1096, 'East', (9, 8))
Element 5: (2, (9, 8), ['', '', '%', '.'], [(10, 7), (1, 10), (13, 2)], [False, False, True, False], 90, False, [False, False, False, True], 1125, 'East', (10, 8))
Element 6: (2, (10, 8), ['', '', '%', '.'], [(9, 7), (1, 9), (13, 3)], [False, False, True, False], 88, False, [False, False, False, True], 1154, 'East', (11, 8))
Element 7: (2, (11, 8), ['', '%', '%', '.'], [(9, 8), (1, 8), (13, 4)], [False, True, True, False], 86, False, [False, False, False, True], 1183, 'East', (12, 8))
Element 8: (2, (12, 8), ['', '%', '%', '.'], [(10, 8), (1, 7), (14, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1212, 'East', (13, 8))
Element 9: (2, (13, 8), ['', '.', '.', '.'], [(11, 8), (1, 6), (15, 4)], [False, False, False, False], 82, False, [False, True, True, True], 1241, 'East', (14, 8))
Element 10: (2, (14, 8), ['', '%', '%', '.'], [(12, 8), (2, 6), (16, 4)], [False, True, True, False], 80, False, [False, False, False, True], 1270, 'East', (15, 8))
Element 11: (2, (15, 8), ['', '%', '.', '.'], [(13, 8), (3, 6), (17, 4)], [False, True, False, False], 78, False, [False, False, True, True], 1299, 'East', (16, 8))
Element 12: (2, (16, 8), ['', '.', '%', '%'], [(13, 9), (4, 6), (16, 4)], [False, False, True, True], 76, False, [False, True, False, False], 1328, 'South', (16, 7))
Element 13: (2, (16, 7), ['%', '.', '', '%'], [(13, 10), (5, 6), (16, 5)], [True, False, False, True], 74, False, [False, True, False, False], 1367, 'South', (16, 6))
Element 14: (2, (16, 6), ['.', '', '', '.'], [(12, 10), (6, 6), (16, 4)], [False, False, False, False], 72, False, [True, False, False, True], 2386, 'East', (17, 6))
Element 15: (2, (17, 6), ['', '%', '%', '.'], [(11, 10), (6, 7), (15, 4)], [False, True, True, False], 70, False, [False, False, False, True], 3405, 'East', (18, 6))
Element 16: (2, (18, 6), ['', '.', '.', '%'], [(10, 10), (6, 8), (15, 3)], [False, False, False, True], 68, False, [False, True, True, False], 3434, 'North', (18, 7))
Element 17: (2, (18, 7), ['%', '', '.', '%'], [(9, 10), (6, 9), (15, 2)], [True, False, False, True], 66, False, [False, False, True, False], 3473, 'North', (18, 8))
Element 18: (2, (18, 8), ['%', '', '.', '%'], [(8, 10), (6, 10), (16, 2)], [True, False, False, True], 64, False, [False, False, True, False], 3512, 'North', (18, 9))
Element 19: (2, (18, 9), ['%', '', '.', '%'], [(7, 10), (6, 9), (17, 2)], [True, False, False, True], 62, False, [False, False, True, False], 3541, 'North', (18, 10))
Element 20: (2, (18, 10), ['.', '', '%', '%'], [(6, 10), (6, 8), (17, 1)], [False, False, True, True], 60, False, [True, False, False, False], 3560, 'West', (17, 10))
Element 21: (2, (17, 10), ['.', '%', '%', ''], [(6, 9), (7, 8), (18, 1)], [False, True, True, False], 58, False, [True, False, False, False], 3579, 'West', (16, 10))
Element 22: (2, (16, 10), ['.', '%', '%', ''], [(6, 8), (8, 8), (18, 2)], [False, True, True, False], 56, False, [True, False, False, False], 3588, 'West', (15, 10))
Element 23: (2, (15, 10), ['%', '.', '%', ''], [(7, 8), (9, 8), (18, 3)], [True, False, True, False], 54, False, [False, True, False, False], 3607, 'South', (15, 9))
Element 24: (2, (15, 9), ['%', '', '', '%'], [(8, 8), (10, 8), (18, 2)], [True, False, False, True], 52, False, [False, False, False, False], 3616, 'North', (15, 10))
Element 25: (2, (15, 10), ['%', '', '%', ''], [(7, 8), (11, 8), (18, 1)], [True, False, True, False], 50, False, [False, False, False, False], 3615, 'East', (16, 10))
Element 26: (2, (16, 10), ['', '%', '%', ''], [(6, 8), (12, 8), (17, 1)], [False, True, True, False], 48, False, [False, False, False, False], 3614, 'East', (17, 10))
Element 27: (2, (17, 10), ['', '%', '%', ''], [(6, 7), (13, 8), (16, 1)], [False, True, True, False], 46, False, [False, False, False, False], 3623, 'East', (18, 10))
Element 28: (2, (18, 10), ['', '', '%', '%'], [(6, 6), (13, 7), (15, 1)], [False, False, True, True], 44, False, [False, False, False, False], 3642, 'South', (18, 9))
Element 29: (2, (18, 9), ['%', '', '', '%'], [(6, 5), (13, 6), (16, 1)], [True, False, False, True], 42, False, [False, False, False, False], 3661, 'South', (18, 8))
Element 30: #1#
